IATA,Airport name,Country,City,lat,long,code,,,,
LPA,Gran Canaria Airport,Spain,Gran Canaria Island,27.9319,-15.3866,ES,,,,
LPB,El Alto International Airport,Bolivia,La Paz / El Alto,-16.51329994,-68.19229889,BO,,,,
LPC,Lompoc Airport,United States of America,Lompoc,34.66559982,-120.4680023,US,,,,
LPD,La Pedrera Airport,Colombia,La Pedrera,-1.324882,-69.581294,CO,,,,
LPE,La Primavera Airport,Colombia,La Primavera,5.4776,-70.4212,CO,,,,
LPF,Liupanshui Yuezhao Airport,China,Liupanshui (Zhongshan),26.609417,104.979,CN,,,,
LPG,La Plata Airport,Argentina,La Plata,-34.9722,-57.8947,AR,,,,
LPI,Linköping City Airport,Sweden,Linköping,58.40620041,15.680500030500001,SE,,,,
LPJ,Armando Schwarck Airport,Venezuela,Guayabal,6.57805,-66.816902,VE,,,,
LPK,Lipetsk Airport,Russia,Lipetsk,52.70280075073242,39.53779983520508,RU,,,,
LPL,Liverpool John Lennon Airport,United Kingdom,Liverpool,53.333599,-2.84972,GB,,,,
LPM,Lamap Airport,Vanuatu,Lamap,-16.4611228,167.829253,VU,,,,
LPN,Leron Plains Airport,Papua New Guinea,Leron Plains,-6.3917,146.3434,PG,,,,
LPO,La Porte Municipal Airport,United States of America,La Porte,41.57249832,-86.73449707,US,,,,
LPP,Lappeenranta Airport,Finland,Lappeenranta,61.044601,28.144743,FI,,,,
LPQ,Luang Phabang International Airport,Laos,Luang Phabang,19.897300720214844,102.16100311279297,LA,,,,
LPS,Lopez Island Airport,United States of America,Lopez,48.48389816,-122.9380035,US,,,,
LPU,Long Apung Airport,Indonesia,Long Apung-Borneo Island,1.704486,114.970297,ID,,,,
LPX,Liepāja International Airport,Latvia,Liepāja,56.517502,21.096901,LV,,,,
LPY,Le Puy-Loudes Airfield,France,Le Puy/Loudes,45.0807,3.76289,FR,,,,
LQK,Pickens County Airport,United States of America,Pickens,34.4534,-84.457397,US,,,,
LQM,Caucaya Airport,Colombia,Puerto Leguízamo,-0.182278,-74.7708,CO,,,,
LQN,Qala-i-Naw Airport,Afghanistan,Qala-i-Naw,34.985472,63.117404,AF,,,,
LRA,Larissa Air Base,Greece,Larissa,39.650253,22.4655,GR,,,,
LRB,Leribe Airport,Lesotho,Leribe,-28.8556,28.052799,LS,,,,
LRD,Laredo International Airport,United States of America,Laredo,27.543800354003906,-99.46160126,US,,,,
LRE,Longreach Airport,Australia,Longreach,-23.4342,144.279999,AU,,,,
LRF,Little Rock Air Force Base,United States of America,Jacksonville,34.916900634799994,-92.14969635,US,,,,
LRG,Loralai Airport,Pakistan,Loralai,30.355499267578125,68.6135025,PK,,,,
LRH,La Rochelle-Île de Ré Airport,France,La Rochelle/Île de Ré,46.179199,-1.19528,FR,,,,
LRJ,Le Mars Municipal Airport,United States of America,Le Mars,42.77799988,-96.1937027,US,,,,
LRL,Niamtougou International Airport,Togo,Niamtougou,9.767330169677734,1.091249942779541,TG,,,,
LRM,Casa De Campo International Airport,Dominican Republic,La Romana,18.452222,-68.911111,DO,,,,
LRQ,Laurie River Airport,Canada,Laurie River,56.24860001,-101.3040009,CA,,,,
LRR,Lar Airport,Iran,Lar,27.6747,54.383301,IR,,,,
LRS,Leros Airport,Greece,Leros Island,37.184898,26.800301,GR,,,,
LRT,Lorient South Brittany (Bretagne Sud) Airport,France,Lorient/Lann/Bihoué,47.760601,-3.44,FR,,,,
LRU,Las Cruces International Airport,United States of America,Las Cruces,32.289398,-106.921997,US,,,,
LRV,Los Roques Airport,Venezuela,Gran Roque Island,11.946177,-66.669836,VE,,,,
LSA,Losuia Airport,Papua New Guinea,Losuia,-8.505820274,151.08099365234375,PG,,,,
LSB,Lordsburg Municipal Airport,United States of America,Lordsburg,32.33349991,-108.6920013,US,,,,
LSC,La Florida Airport,Chile,La Serena-Coquimbo,17.654391,-92.967664,MX,,,,
LSE,La Crosse Regional Airport,United States of America,La Crosse,43.879002,-91.256699,US,,,,
LSF,Lawson Army Air Field,United States of America,Fort Benning,32.332546,-84.988003,US,,,,
LSH,Lashio Airport,Myanmar,Lashio,22.97789955,97.75219727,MM,,,,
LSI,Sumburgh Airport,United Kingdom,Lerwick,59.87889862060547,-1.295560002,GB,,,,
LSJ,Long Island Airport,Papua New Guinea,Long Island,-5.3604,147.0177,PG,,,,
LSK,Lusk Municipal Airport,United States of America,Lusk,42.753799438499996,-104.4049988,US,,,,
LSL,Los Chiles Airport,Costa Rica,Los Chiles,11.0353,-84.7061,CR,,,,
LSM,Long Semado Airport,Malaysia,Long Semado,4.217000008,115.5999985,MY,,,,
LSN,Los Banos Municipal Airport,United States of America,Los Banos,37.06290054,-120.8690033,US,,,,
LSO,Les Sables-d'Olonne Talmont Airport,France,Les Sables-d'Olonne,46.476898,-1.72278,FR,,,,
LSP,Josefa Camejo International Airport,Venezuela,Paraguaná,11.780775,-70.151497,VE,,,,
LSQ,María Dolores Airport,Chile,Los Angeles,-37.401699,-72.4254,CL,,,,
LSR,Alas Leuser Airport,Indonesia,Kutacane,3.391456,97.863726,ID,,,,
LSS,Terre-de-Haut Airport,Guadeloupe,Les Saintes,15.86439991,-61.58060074,GP,,,,
LST,Launceston Airport,Australia,Launceston,-41.54529953,147.2140045,AU,,,,
LSU,Long Sukang Airport,Malaysia,Long Sukang,4.55222,115.494003,MY,,,,
LSV,Nellis Air Force Base,United States of America,Las Vegas,36.23619843,-115.0339966,US,,,,
LSW,Malikus Saleh Airport,Indonesia,Lhok Seumawe-Sumatra Island,5.22668,96.950302,ID,,,,
LSX,Lhok Sukon Airport,Indonesia,Lhok Sukon-Sumatra Island,5.06951,97.259201,ID,,,,
LSY,Lismore Airport,Australia,Lismore,-28.830689,153.258419,AU,,,,
LSZ,Lošinj Airport,Croatia,Mali Lošinj,44.566985,14.393883,HR,,,,
LTA,Tzaneen Airport,South Africa,Tzaneen,-23.8244,30.3293,ZA,,,,
LTC,Lai Airport,Chad,Lai,9.3979,16.3125,TD,,,,
LTD,Ghadames East Airport,Libya,Ghadames,30.15169906616211,9.715310096740723,LY,,,,
LTF,Leitre Airport,Papua New Guinea,Leitre,-2.8337,141.6257,PG,,,,
LTG,Langtang Airport,Nepal,Langtang,28.200000762939453,85.58300018310547,NP,,,,
LTI,Altai Airport,Mongolia,Altai,46.376399993896484,96.22109985351562,MN,,,,
LTK,Hmeimim Air Base,Syria,Latakia,35.4011,35.9487,SY,,,,
LTL,Lastourville Airport,Gabon,Lastourville,-0.826667,12.7486,GA,,,,
LTM,Lethem Airport,Guyana,Lethem,3.37276,-59.789398,GY,,,,
LTN,London Luton Airport,United Kingdom,Luton,51.874699,-0.368333,GB,,,,
LTO,Loreto International Airport,Mexico,Loreto,25.989200592041016,-111.3479996,MX,,,,
LTP,Lyndhurst Airport,Australia,Lyndhurst,-19.19580078,144.3710022,AU,,,,
LTQ,Le Touquet-Côte d'Opale Airport,France,Le Touquet-Paris-Plage,50.518284,1.621656,FR,,,,
LTR,Letterkenny Airfield,Ireland,Letterkenny,54.951302,-7.67283,IE,,,,
LTS,Altus Air Force Base,United States of America,Altus,34.667099,-99.266701,US,,,,
LTT,La Môle-Saint-Tropez Airport,France,La Môle,43.205399,6.482,FR,,,,
LTU,Murod Kond Airport,India,Latur,18.411501,76.464699,IN,,,,
LTV,Lotus Vale Airport,Australia,Lotus Vale,-17.04829979,141.3760071,AU,,,,
LTW,St. Mary's County Regional Airport,United States of America,California,38.315399,-76.550102,US,,,,
LTX,Cotopaxi International Airport,Ecuador,Latacunga,-0.906833,-78.615799,EC,,,,
LUA,Lukla Airport,Nepal,Lukla,27.686768,86.729479,NP,,,,
LUB,Lumid Pau Airport,Guyana,Lumid Pau,2.3939299583399998,-59.44100189,GY,,,,
LUC,Laucala Island Airport,Fiji,Laucala Island,-16.7481,-179.667007,FJ,,,,
LUD,Luderitz Airport,Namibia,Luderitz,-26.68740082,15.242899894714355,NA,,,,
LUE,Lučenec Airfield,Slovakia,Lučenec,48.339401,19.7358,SK,,,,
LUF,Luke Air Force Base,United States of America,Glendale,33.535,-112.383003,US,,,,
LUG,Lugano Airport,Switzerland,Agno,46.004299,8.91058,CH,,,,
LUI,Carta Airport,Honduras,La Unión,15.033192,-86.692334,HN,,,,
LUJ,Lusikisiki Airport,South Africa,Lusikisiki,-31.36669922,29.58329963684082,ZA,,,,
LUK,Cincinnati Municipal Airport Lunken Field,United States of America,Cincinnati,39.102357,-84.418945,US,,,,
LUL,Hesler Noble Field,United States of America,Laurel,31.672599792499998,-89.17220306,US,,,,
LUM,Dehong Mangshi Airport,China,Dehong (Mangshi),24.4011,98.5317,CN,,,,
LUN,Kenneth Kaunda International Airport,Zambia,Lusaka,-15.330833,28.452722,ZM,,,,
LUO,Luena Airport,Angola,Luena,-12.740271,20.736829,AO,,,,
LUP,Kalaupapa Airport,United States of America,Kalaupapa,21.211,-156.973999,US,,,,
LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,Argentina,San Luis,-33.273201,-66.3564,AR,,,,
LUR,Cape Lisburne LRRS Airport,United States of America,Cape Lisburne,68.875099,-166.110001,US,,,,
LUS,Lusanga Airport,Democratic Republic of the Congo,Lusanga,-4.8,18.716999,CD,,,,
LUT,New Laura Airport,Australia,Laura Station,-15.182758,144.345535,AU,,,,
LUV,Karel Sadsuitubun Airport,Indonesia,Langgur,-5.760278,132.759444,ID,,,,
LUW,Syukuran Aminuddin Amir Airport,Indonesia,Luwok,-1.035893,122.773934,ID,,,,
LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,49.6233333,6.2044444,LU,,,,
LUY,Lushoto Airport,Tanzania,Lushoto,-4.783259869,38.30419922,TZ,,,,
LUZ,Lublin Airport,Poland,Lublin,51.240157,22.713461,PL,,,,
LVA,Laval-Entrammes Airport,France,Laval,48.032208,-0.743999,FR,,,,
LVD,Lime Village Airport,United States of America,Lime Village,61.35910034,-155.4400024,US,,,,
LVI,Harry Mwanga Nkumbula International Airport,Zambia,Livingstone,-17.8218,25.822701,ZM,,,,
LVK,Livermore Municipal Airport,United States of America,Livermore,37.69340134,-121.8199997,US,,,,
LVL,Brunswick Municipal Airport,United States of America,Lawrenceville,36.774229,-77.793846,US,,,,
LVM,Mission Field,United States of America,Livingston,45.69940186,-110.447998,US,,,,
LVO,Laverton Airport,Australia,Laverton,-28.614267,122.428673,AU,,,,
LVP,Lavan Airport,Iran,Lavan Airport,26.810742,53.354302,IR,,,,
LVR,Municipal Bom Futuro Airport,Brazil,Lucas do Rio Verde,-13.037861,-55.95025,BR,,,,
LVS,Las Vegas Municipal Airport,United States of America,Las Vegas,35.654202,-105.141998,US,,,,
LWA,Lebak Rural Airport,Philippines,Lebak,6.6739,124.0581,PH,,,,
LWB,Greenbrier Valley Airport,United States of America,Lewisburg,37.857914,-80.400438,US,,,,
LWC,Lawrence Municipal Airport,United States of America,Lawrence,39.01119995,-95.21659851,US,,,,
LWE,Lembata Wonopito Airport,Indonesia,Nubatukan,-8.36119,123.43879,ID,,,,
LWI,Lowai Airport,Papua New Guinea,Lowai,-6.3344,146.6458,PG,,,,
LWK,Lerwick / Tingwall Airport,United Kingdom,Lerwick,60.19219971,-1.243610024,GB,,,,
LWL,Wells Municipal Airport/Harriet Field,United States of America,Wells,41.11709976,-114.9219971,US,,,,
LWM,Lawrence Municipal Airport,United States of America,Lawrence,39.01119995,-95.21659851,US,,,,
LWN,Shirak International Airport,Armenia,Gyumri,40.750401,43.859299,AM,,,,
LWO,Lviv International Airport,Ukraine,Lviv,49.8125,23.9561,UA,,,,
LWR,Leeuwarden Air Base,Netherlands,Leeuwarden,53.228599548339844,5.760560035705566,NL,,,,
LWS,Lewiston Nez Perce County Airport,United States of America,Lewiston,46.37450027,-117.0149994,US,,,,
LWT,Lewistown Municipal Airport,United States of America,Lewistown,47.048429,-109.466143,US,,,,
LWV,Lawrenceville Vincennes International Airport,United States of America,Lawrenceville,38.7643013,-87.60549927,US,,,,
LWY,Lawas Airport,Malaysia,Lawas,4.84917,115.407997,MY,,,,
LXA,Lhasa Gonggar Airport,China,Shannan (Gonggar),29.298001,90.911951,CN,,,,
LXG,Luang Namtha Airport,Laos,Luang Namtha,20.966999,101.400002,LA,,,,
LXN,Jim Kelly Field,United States of America,Lexington,40.791,-99.777298,US,,,,
LXR,Luxor International Airport,Egypt,Luxor,25.671037,32.706451,EG,,,,
LXS,Limnos Airport,Greece,Limnos Island,39.917099,25.236299514799995,GR,,,,
LXU,Lukulu Airport,Zambia,Lukulu,-14.375891,23.248648,ZM,,,,
LXV,Lake County Airport,United States of America,Leadville,42.161098480199996,-120.3990021,US,,,,
LYA,Luoyang Beijiao Airport,China,Luoyang (Laocheng),34.7411,112.388,CN,,,,
LYB,Edward Bodden Little Cayman Airfield,Cayman Islands,Blossom Village,19.660161,-80.088826,KY,,,,
LYC,Lycksele Airport,Sweden,Lycksele,64.548302,18.7162,SE,,,,
LYG,Lianyungang Huaguoshan International Airport,China,Lianyungang,34.41406,119.17899,CN,,,,
LYH,Lynchburg Regional Airport - Preston Glenn Field,United States of America,Lynchburg,37.326698,-79.200401,US,,,,
LYI,Linyi Qiyang Airport,China,Linyi (Hedong),35.052918,118.411828,CN,,,,
LYK,Lunyuk Airport,Indonesia,Lunyuk-Simbawa Island,-8.9889,117.2158,ID,,,,
LYN,Lyon Bron Airport,France,Chassieu,45.727947,4.943991,FR,,,,
LYO,Lyons-Rice County Municipal Airport,United States of America,Lyons,38.339481,-98.228702,US,,,,
LYP,Faisalabad International Airport,Pakistan,Faisalabad,31.364999771118164,72.99479675292969,PK,,,,
LYR,Svalbard Airport,Norway,Longyearbyen,78.24610138,15.46560001,NO,,,,
LYS,Lyon Saint-Exupéry Airport,France,Colombier-Saugnieu,45.725996,5.090139,FR,,,,
LYT,Lady Elliot Island Airstrip,Australia,Lady Elliot Island,-24.1129,152.7156,AU,,,,
LYU,Ely Municipal Airport,United States of America,Ely,47.82450104,-91.83070374,US,,,,
LYX,Lydd London Ashford Airport,United Kingdom,Romney Marsh,50.956246,0.939074,GB,,,,
LZA,Luiza Airport,Democratic Republic of the Congo,Luiza,-7.189971,22.39254,CD,,,,
LZC,Lázaro Cárdenas Airport,Mexico,Lázaro Cárdenas,18.001672,-102.220316,MX,,,,
LZG,Langzhong Gucheng Airport,China,Nanchong (Langzhong),31.50191,106.034417,CN,,,,
LZH,Liuzhou Bailian Airport / Bailian Air Base,China,Liuzhou (Liujiang),24.2075,109.390999,CN,,,,
LZI,Luozi Airport,Democratic Republic of the Congo,Luozi,-4.943881,14.123337,CD,,,,
LZM,Luzamba Airport,Angola,Luzamba,-9.115960121,18.049299240099998,AO,,,,
LZN,Matsu Nangan Airport,Taiwan,Matsu (Nangan),26.159656,119.958376,TW,,,,
LZO,Luzhou Yunlong Airport,China,Luzhou (Yunlong),29.030357,105.468407,CN,,,,
LZU,Gwinnett County Briscoe Field,United States of America,Lawrenceville,33.97809982,-83.96240234,US,,,,
LZY,Nyingchi Mainling Airport,China,Nyingchi (Mainling),29.303301,94.335297,CN,,,,
MAA,Chennai International Airport,India,Chennai,12.990005,80.169296,IN,,,,
MAB,João Correa da Rocha Airport,Brazil,Marabá,-5.36859,-49.138,BR,,,,
MAC,Macon Downtown Airport,United States of America,Macon,32.82210159,-83.56199646,US,,,,
MAD,Adolfo Suárez Madrid–Barajas Airport,Spain,Madrid,40.471926,-3.56264,ES,,,,
MAE,Madera Municipal Airport,United States of America,Madera,36.98860168,-120.1119995,US,,,,
MAF,Midland International Air and Space Port,United States of America,Midland,31.942499,-102.202003,US,,,,
MAG,Madang Airport,Papua New Guinea,Madang,-5.207079887,145.7890015,PG,,,,
MAH,Menorca Airport,Spain,Mahón (Maó),39.862598,4.21865,ES,,,,
MAI,Mangochi Airport,Malawi,Mangochi,-14.483,35.266998,MW,,,,
MAJ,Marshall Islands International Airport,Marshall Islands,Majuro Atoll,7.06476,171.272003,MH,,,,
MAK,Malakal Airport,South Sudan,Malakal,9.55897,31.652201,SS,,,,
MAL,Mangole Airport,Indonesia,Mangole Island,-1.782255,125.482246,ID,,,,
MAM,General Servando Canales International Airport,Mexico,Matamoros,25.76989937,-97.52529907,MX,,,,
MAN,Manchester Airport,United Kingdom,Manchester,53.349375,-2.279521,GB,,,,
MAO,Eduardo Gomes International Airport,Brazil,Manaus,-3.03861,-60.049702,BR,,,,
MAP,Mamai Airport,Papua New Guinea,Mamai,-10.290833,149.519167,PG,,,,
MAR,La Chinita International Airport,Venezuela,Maracaibo,10.55820847,-71.7278595,VE,,,,
MAS,Momote Airport,Papua New Guinea,Manus Island,-2.06189,147.423996,PG,,,,
MAT,Tshimpi Airport,Democratic Republic of the Congo,Matadi,-5.79961,13.4404,CD,,,,
MAV,Maloelap Island Airport,Marshall Islands,Maloelap Island,8.70444,171.229996,MH,,,,
MAW,Malden Regional Airport,United States of America,Malden,36.6006012,-89.99220276,US,,,,
MAX,Ouro Sogui Airport,Senegal,Ouro Sogui,15.5936,-13.3228,SN,,,,
MAY,Clarence A. Bain Airport,Bahamas,Mangrove Cay,24.287701,-77.684601,BS,,,,
MAZ,Eugenio Maria De Hostos Airport,Puerto Rico,Mayaguez,18.255699157714844,-67.14849854,PR,,,,
MBA,Moi International Airport,Kenya,Mombasa,-4.03483,39.5942,KE,,,,
MBC,M'Bigou Airport,Gabon,M'Bigou,-1.893056,11.9125,GA,,,,
MBD,Mmabatho International Airport,South Africa,Mafeking,-25.79840088,25.548000335699996,ZA,,,,
MBE,Monbetsu Airport,Japan,Monbetsu,44.303901672399995,143.404007,JP,,,,
MBG,Mobridge Municipal Airport,United States of America,Mobridge,45.54650116,-100.4079971,US,,,,
MBH,Maryborough Airport,Australia,Maryborough,-37.03310013,143.70899963378906,AU,,,,
MBI,Songwe Airport,Tanzania,Mbeya,-8.919942,33.273981,TZ,,,,
MBJ,Sangster International Airport,Jamaica,Montego Bay,18.5037,-77.913399,JM,,,,
MBL,Manistee County Blacker Airport,United States of America,Manistee,44.272707,-86.246495,US,,,,
MBM,Mkambati Airport,South Africa,Mkambati,-31.2849,29.9884,ZA,,,,
MBO,Mamburao Airport,Philippines,Mamburao,13.208048,120.605457,PH,,,,
MBP,Moyobamba Airport,Peru,Moyobamba,-6.018889,-76.988327,PE,,,,
MBQ,Mbarara Airport,Uganda,Mbarara,-0.555278,30.5994,UG,,,,
MBS,MBS International Airport,United States of America,Saginaw,43.532902,-84.079597,US,,,,
MBT,Moises R. Espinosa Airport,Philippines,Masbate,12.369682,123.630095,PH,,,,
MBU,Babanakira Airport,Solomon Islands,Mbambanakira,-9.7475,159.839005,SB,,,,
MBV,Masa Airport,Papua New Guinea,Masa,-6.345,147.591,PG,,,,
MBW,Melbourne Moorabbin Airport,Australia,Melbourne,-37.97579956,145.1020050048828,AU,,,,
MBX,Maribor Edvard Rusjan Airport,Slovenia,Orehova Vas,46.4799,15.6861,SI,,,,
MBY,Omar N Bradley Airport,United States of America,Moberly,39.464393,-92.428365,US,,,,
MBZ,Maués Airport,Brazil,Maués,-3.37217,-57.7248,BR,,,,
MCA,Macenta Airport,Guinea,Macenta,8.481456,-9.526048,GN,,,,
MCB,McComb-Pike County Airport / John E Lewis Field,United States of America,McComb,31.178499,-90.471901,US,,,,
MCC,McClellan Airfield,United States of America,Sacramento,38.667599,-121.401001,US,,,,
MCD,Mackinac Island Airport,United States of America,Mackinac Island,45.86489868,-84.63729858,US,,,,
MCE,Merced Regional Macready Field,United States of America,Merced,37.284698,-120.514,US,,,,
MCF,MacDill Air Force Base,United States of America,Tampa,27.8493,-82.521202,US,,,,
MCG,McGrath Airport,United States of America,McGrath,62.95289993,-155.6060028,US,,,,
MCI,Kansas City International Airport,United States of America,Kansas City,39.2976,-94.713898,US,,,,
MCJ,Jorge Isaac Airport,Colombia,La Mina-Maicao,11.2325,-72.4901,CO,,,,
MCK,McCook Ben Nelson Regional Airport,United States of America,McCook,40.207787,-100.592794,US,,,,
MCL,Denali National Park Airport,United States of America,Denali Park,63.732465,-148.911266,US,,,,
MCN,Middle Georgia Regional Airport,United States of America,Macon,32.69279861450195,-83.64920044,US,,,,
MCO,Orlando International Airport,United States of America,Orlando,28.429399490356445,-81.30899811,US,,,,
MCP,Macapá - Alberto Alcolumbre International Airport,Brazil,Macapá,0.050664,-51.072201,BR,,,,
MCS,Monte Caseros Airport,Argentina,Monte Caseros,-30.2719,-57.6402,AR,,,,
MCT,Muscat International Airport,Oman,Muscat,23.5933,58.284401,OM,,,,
MCU,Montluçon-Guéret Airport,France,Lépaud,46.222599,2.36396,FR,,,,
MCV,McArthur River Mine Airport,Australia,McArthur River Mine,-16.44249916,136.0839996,AU,,,,
MCW,Mason City Municipal Airport,United States of America,Mason City,43.159801,-93.329716,US,,,,
MCX,Makhachkala Uytash International Airport,Russia,Makhachkala,42.816799,47.652302,RU,,,,
MCY,Sunshine Coast Airport,Australia,Maroochydore,-26.593324,153.08319,AU,,,,
MCZ,Zumbi dos Palmares Airport,Brazil,Maceió,-9.51081,-35.791698,BR,,,,
MDB,Melinda Airport,Belize,Melinda,17.004299,-88.304199,BZ,,,,
MDC,Sam Ratulangi Airport,Indonesia,Manado,1.54926,124.926003,ID,,,,
MDD,Midland Airpark,United States of America,Midland,32.03649902,-102.1009979,US,,,,
MDE,Jose Maria Córdova International Airport,Colombia,Medellín,6.16454,-75.4231,CO,,,,
MDF,Taylor County Airport,United States of America,Medford,37.358254,-85.309434,US,,,,
MDG,Mudanjiang Hailang International Airport,China,Mudanjiang,44.52410126,129.5690002,CN,,,,
MDH,Southern Illinois Airport,United States of America,Murphysboro,37.778099,-89.251999,US,,,,
MDI,Makurdi Airport,Nigeria,Makurdi,7.70388,8.61394,NG,,,,
MDJ,Madras Municipal Airport,United States of America,Madras,44.67020035,-121.1549988,US,,,,
MDK,Mbandaka Airport,Democratic Republic of the Congo,Mbandaka,0.022600001,18.2887001,CD,,,,
MDL,Mandalay International Airport,Myanmar,Mandalay,21.702199935913086,95.97789764404297,MM,,,,
MDM,Munduku Airport,Papua New Guinea,Munduku,-4.6204,143.4516,PG,,,,
MDN,Madison Municipal Airport,United States of America,Madison,33.612099,-83.460403,US,,,,
MDO,Middleton Island Airport,United States of America,Middleton Island,59.44990158,-146.3070068,US,,,,
MDP,Mindiptana Airport,Indonesia,Mindiptana-Papua Island,-5.876929,140.70946,ID,,,,
MDQ,Ástor Piazzola International Airport,Argentina,Mar del Plata,-37.9342,-57.5733,AR,,,,
MDS,Middle Caicos Airport,Turks and Caicos Islands,Middle Caicos,21.82602,-71.8025,TC,,,,
MDT,Harrisburg International Airport,United States of America,Harrisburg,40.193501,-76.763397,US,,,,
MDU,Mendi Airport,Papua New Guinea,Mendi,-6.14774,143.656998,PG,,,,
MDV,Médouneu Airport,Equatorial Guinea,Médouneu,1.0085,10.7552,GQ,,,,
MDW,Chicago Midway International Airport,United States of America,Chicago,41.785999,-87.752403,US,,,,
MDX,Mercedes Airport,Argentina,Mercedes,-34.638136,-59.455395,AR,,,,
